customer_id,customer_name,age,email
822,Customer_822,57,user822@example.com
823,Customer_823,57,user823@example.com
824,Customer_824,18,user824@example.com
825,Customer_825,52,user825@example.com
826,Customer_826,45,user826@example.com
827,Customer_827,18,user827@example.com
828,Customer_828,19,user828@example.com
829,Customer_829,30,user829@example.com
830,Customer_830,23,user830@example.com
831,Customer_831,51,user831@example.com
832,Customer_832,40,user832@example.com
833,Customer_833,18,user833@example.com
834,Customer_834,51,user834@example.com
835,Customer_835,30,user835@example.com
836,Customer_836,20,user836@example.com
837,Customer_837,50,user837@example.com
838,Customer_838,54,user838@example.com
839,Customer_839,19,user839@example.com
840,Customer_840,34,user840@example.com
841,Customer_841,54,user841@example.com
842,Customer_842,23,user842@example.com
843,Customer_843,24,user843@example.com
844,Customer_844,20,user844@example.com
845,Customer_845,62,user845@example.com
846,Customer_846,22,user846@example.com
847,Customer_847,61,user847@example.com
848,Customer_848,32,user848@example.com
849,Customer_849,34,user849@example.com
850,Customer_850,61,user850@example.com
851,Customer_851,25,user851@example.com
852,Customer_852,66,user852@example.com
853,Customer_853,60,user853@example.com
854,Customer_854,56,user854@example.com
855,Customer_855,51,user855@example.com
856,Customer_856,32,user856@example.com
857,Customer_857,66,user857@example.com
858,Customer_858,36,user858@example.com
859,Customer_859,41,user859@example.com
860,Customer_860,37,user860@example.com
861,Customer_861,30,user861@example.com
862,Customer_862,54,user862@example.com
863,Customer_863,24,user863@example.com
864,Customer_864,62,user864@example.com
865,Customer_865,35,user865@example.com
866,Customer_866,55,user866@example.com
867,Customer_867,32,user867@example.com
868,Customer_868,56,user868@example.com
869,Customer_869,48,user869@example.com
870,Customer_870,39,user870@example.com
871,Customer_871,34,user871@example.com
872,Customer_872,33,user872@example.com
873,Customer_873,66,user873@example.com
874,Customer_874,28,user874@example.com
875,Customer_875,21,user875@example.com
876,Customer_876,43,user876@example.com
877,Customer_877,68,user877@example.com
878,Customer_878,69,user878@example.com
879,Customer_879,62,user879@example.com
880,Customer_880,43,user880@example.com
881,Customer_881,53,user881@example.com
882,Customer_882,19,user882@example.com
883,Customer_883,29,user883@example.com
884,Customer_884,41,user884@example.com
885,Customer_885,68,user885@example.com
886,Customer_886,33,user886@example.com
887,Customer_887,56,user887@example.com
888,Customer_888,58,user888@example.com
889,Customer_889,52,user889@example.com
890,Customer_890,62,user890@example.com
891,Customer_891,52,user891@example.com
892,Customer_892,44,user892@example.com
893,Customer_893,63,user893@example.com
894,Customer_894,28,user894@example.com
895,Customer_895,60,user895@example.com
896,Customer_896,24,user896@example.com
897,Customer_897,69,user897@example.com
898,Customer_898,55,user898@example.com
899,Customer_899,44,user899@example.com
900,Customer_900,19,user900@example.com
901,Customer_901,27,user901@example.com
902,Customer_902,23,user902@example.com
903,Customer_903,35,user903@example.com
904,Customer_904,40,user904@example.com
905,Customer_905,54,user905@example.com
906,Customer_906,60,user906@example.com
907,Customer_907,39,user907@example.com
908,Customer_908,64,user908@example.com
909,Customer_909,45,user909@example.com
910,Customer_910,64,user910@example.com
911,Customer_911,31,user911@example.com
912,Customer_912,18,user912@example.com
913,Customer_913,34,user913@example.com
914,Customer_914,66,user914@example.com
915,Customer_915,27,user915@example.com
916,Customer_916,24,user916@example.com
917,Customer_917,29,user917@example.com
918,Customer_918,27,user918@example.com
919,Customer_919,53,user919@example.com
920,Customer_920,27,user920@example.com
921,Customer_921,35,user921@example.com
922,Customer_922,61,user922@example.com
923,Customer_923,23,user923@example.com
924,Customer_924,45,user924@example.com
925,Customer_925,18,user925@example.com
926,Customer_926,28,user926@example.com
927,Customer_927,62,user927@example.com
928,Customer_928,62,user928@example.com
929,Customer_929,68,user929@example.com
930,Customer_930,35,user930@example.com
931,Customer_931,29,user931@example.com
932,Customer_932,35,user932@example.com
933,Customer_933,67,user933@example.com
934,Customer_934,56,user934@example.com
935,Customer_935,24,user935@example.com
936,Customer_936,50,user936@example.com
937,Customer_937,69,user937@example.com
938,Customer_938,59,user938@example.com
939,Customer_939,22,user939@example.com
940,Customer_940,39,user940@example.com
941,Customer_941,39,user941@example.com
942,Customer_942,32,user942@example.com
943,Customer_943,37,user943@example.com
944,Customer_944,33,user944@example.com
945,Customer_945,23,user945@example.com
946,Customer_946,23,user946@example.com
947,Customer_947,59,user947@example.com
948,Customer_948,42,user948@example.com
949,Customer_949,54,user949@example.com
950,Customer_950,48,user950@example.com
951,Customer_951,25,user951@example.com
952,Customer_952,28,user952@example.com
953,Customer_953,65,user953@example.com
954,Customer_954,50,user954@example.com
955,Customer_955,33,user955@example.com
956,Customer_956,38,user956@example.com
957,Customer_957,27,user957@example.com
958,Customer_958,60,user958@example.com
959,Customer_959,54,user959@example.com
960,Customer_960,65,user960@example.com
961,Customer_961,50,user961@example.com
962,Customer_962,48,user962@example.com
963,Customer_963,45,user963@example.com
964,Customer_964,28,user964@example.com
965,Customer_965,47,user965@example.com
966,Customer_966,32,user966@example.com
967,Customer_967,29,user967@example.com
968,Customer_968,23,user968@example.com
969,Customer_969,52,user969@example.com
970,Customer_970,32,user970@example.com
971,Customer_971,67,user971@example.com
972,Customer_972,67,user972@example.com
973,Customer_973,38,user973@example.com
974,Customer_974,41,user974@example.com
975,Customer_975,68,user975@example.com
976,Customer_976,41,user976@example.com
977,Customer_977,51,user977@example.com
978,Customer_978,63,user978@example.com
979,Customer_979,39,user979@example.com
980,Customer_980,20,user980@example.com
981,Customer_981,36,user981@example.com
982,Customer_982,31,user982@example.com
983,Customer_983,69,user983@example.com
984,Customer_984,33,user984@example.com
985,Customer_985,35,user985@example.com
986,Customer_986,25,user986@example.com
987,Customer_987,37,user987@example.com
988,Customer_988,21,user988@example.com
989,Customer_989,46,user989@example.com
990,Customer_990,59,user990@example.com
991,Customer_991,41,user991@example.com
992,Customer_992,34,user992@example.com
993,Customer_993,27,user993@example.com
994,Customer_994,31,user994@example.com
995,Customer_995,33,user995@example.com
996,Customer_996,44,user996@example.com
997,Customer_997,26,user997@example.com
998,Customer_998,50,user998@example.com
999,Customer_999,43,user999@example.com
1000,Customer_1000,63,user1000@example.com
